Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1759999916.44,      0.00,     80.00,   1238.00,    662.00,    615.00,    205.00,    175.00
1759999916.48,      0.00,     80.00,   1242.00,    610.00,    553.00,    571.00,    174.00
1759999916.52,      0.00,     80.00,   1244.00,    552.00,    511.00,    513.00,    175.00
1759999916.56,      0.00,     80.00,   1242.00,    499.00,    481.00,    467.00,    168.00
1759999916.60,     30.00,     80.00,    918.00,    468.00,   2000.00,    380.00,    178.00
1759999916.65,      0.00,     80.00,   1237.00,    402.00,   1275.00,    338.00,    185.00
1759999916.69,      0.00,     80.00,   1229.00,    354.00,   1206.00,    290.00,    190.00
1759999916.73,      0.00,     80.00,   1219.00,    284.00,    586.00,    280.00,    196.00
1759999916.78,      0.00,     80.00,    906.00,    221.00,   1076.00,   2000.00,    222.00
1759999916.82,      0.00,     80.00,   1194.00,    183.00,    621.00,   2000.00,    218.00
1759999916.88,    -90.00,     80.00,   1195.00,   2000.00,    908.00,   2000.00,    224.00
1759999916.92,    -90.00,     80.00,    138.00,    170.00,    536.00,    768.00,    223.00
1759999916.96,      0.00,     80.00,    145.00,    161.00,    776.00,   2000.00,    244.00
1759999917.00,      0.00,     80.00,    124.00,    145.00,    697.00,    797.00,    251.00
1759999917.03,      0.00,     80.00,    114.00,    155.00,    638.00,    770.00,    254.00
1759999917.06,      0.00,     80.00,    118.00,    151.00,    574.00,    551.00,    274.00
1759999917.10,      0.00,     80.00,    135.00,   1049.00,    551.00,    642.00,    268.00
1759999917.15,      0.00,     80.00,    115.00,    816.00,   2000.00,    578.00,    288.00
1759999917.20,      0.00,     80.00,    115.00,    763.00,   2000.00,    517.00,    288.00
1759999917.25,      0.00,     80.00,    106.00,    724.00,   2000.00,    482.00,    288.00
1759999917.29,      0.00,     80.00,    106.00,    663.00,   1575.00,    414.00,    291.00
1759999917.34,      0.00,     80.00,    112.00,    679.00,   2000.00,    426.00,    293.00
1759999917.40,      0.00,     80.00,    106.00,   2000.00,   2000.00,   2000.00,    288.00
1759999917.44,      0.00,     80.00,    106.00,   1177.00,   1077.00,    738.00,    293.00
1759999917.50,      0.00,     80.00,    155.00,   2000.00,   2000.00,   2000.00,    266.00
1759999917.55,      0.00,     80.00,    607.00,   2000.00,   2000.00,    551.00,    259.00
1759999917.61,      0.00,     80.00,   1139.00,   1025.00,   1276.00,   1090.00,    274.00
1759999917.67,      0.00,     80.00,    705.00,   1609.00,   2000.00,   2000.00,    245.00
1759999917.73,      0.00,     80.00,   1143.00,   1680.00,   2000.00,   2000.00,    239.00
1759999917.77,      0.00,     80.00,    794.00,    702.00,    755.00,    535.00,    233.00
1759999917.84,      0.00,     80.00,   1154.00,   2000.00,   2000.00,   2000.00,    228.00
1759999917.90,      0.00,     80.00,   1159.00,   1732.00,   2000.00,   2000.00,    224.00
1759999917.95,      0.00,      0.00,   1168.00,    764.00,   1285.00,   1881.00,    204.00
1759999918.01,      0.00,      0.00,   1174.00,   1559.00,   2000.00,   1923.00,    197.00
1759999918.07,      0.00,      0.00,   1182.00,   1569.00,    809.00,   1873.00,    185.00
1759999918.11,      0.00,      0.00,   1187.00,    550.00,    712.00,    794.00,    191.00
1759999918.16,      0.00,      0.00,   1151.00,   1182.00,    639.00,   1805.00,    178.00
1759999918.23,      0.00,     50.00,   1198.00,   1363.00,   2000.00,   1754.00,    164.00
1759999918.28,      0.00,     50.00,   1205.00,   1322.00,   1352.00,    417.00,    317.00
1759999918.32,      0.00,     50.00,    737.00,    739.00,    750.00,    364.00,    149.00
1759999918.37,      0.00,     50.00,   1208.00,   1265.00,   2000.00,   1603.00,    146.00
