Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1760003502.52,      0.00,     60.00,    780.00,   1057.00,   1044.00,    958.00,    724.00
1760003502.56,      0.00,     60.00,    788.00,    672.00,    355.00,    568.00,    785.00
1760003502.60,      0.00,     60.00,    797.00,    726.00,    911.00,   1423.00,    732.00
1760003502.65,    -43.00,     60.00,    805.00,   1220.00,   1720.00,    465.00,    725.00
1760003502.71,   -100.00,     60.00,    819.00,   1194.00,   1229.00,   2000.00,    747.00
1760003502.77,   -100.00,     60.00,    838.00,   1091.00,   1953.00,   2000.00,    743.00
1760003502.83,     -1.00,     60.00,    872.00,   1132.00,   1925.00,   2000.00,    750.00
1760003502.88,      0.00,     60.00,    865.00,   1105.00,   1864.00,   1780.00,    747.00
1760003502.93,      0.00,     60.00,    874.00,    894.00,   1089.00,   1092.00,    757.00
1760003502.97,      0.00,     60.00,    897.00,    597.00,    728.00,    560.00,    754.00
1760003503.02,      0.00,     60.00,    913.00,   1053.00,   1076.00,   1065.00,    765.00
1760003503.07,      0.00,     60.00,    926.00,   1039.00,    853.00,   1519.00,    781.00
1760003503.11,      0.00,     60.00,    897.00,   1019.00,   1055.00,    669.00,    779.00
1760003503.16,      0.00,     60.00,    956.00,    998.00,   1092.00,    528.00,    797.00
1760003503.21,      0.00,     60.00,    820.00,    982.00,    918.00,    872.00,    809.00
1760003503.25,      0.00,     60.00,    982.00,    958.00,    963.00,   1121.00,    843.00
1760003503.30,   -100.00,     60.00,    990.00,    937.00,    694.00,   1198.00,    554.00
1760003503.35,   -100.00,     60.00,    977.00,    635.00,    965.00,   2000.00,    883.00
1760003503.40,   -100.00,     60.00,   1013.00,    894.00,    930.00,    734.00,   2000.00
1760003503.46,   -100.00,     60.00,    897.00,    866.00,    614.00,   1337.00,   2000.00
1760003503.51,   -100.00,     60.00,    890.00,    849.00,    874.00,    706.00,   2000.00
1760003503.56,      0.00,     60.00,    860.00,    801.00,   1175.00,   1022.00,   2000.00
1760003503.62,      0.00,     60.00,    833.00,    556.00,    991.00,   1218.00,   2000.00
1760003503.67,      0.00,     60.00,    820.00,    754.00,   1404.00,   1526.00,    946.00
1760003503.71,      0.00,     60.00,    805.00,    740.00,    709.00,    979.00,    949.00
1760003503.76,    -92.00,     60.00,    796.00,    681.00,   1074.00,    691.00,    957.00
1760003503.81,   -100.00,     60.00,    801.00,    703.00,   1382.00,   2000.00,    517.00
1760003503.86,   -100.00,     60.00,    755.00,    674.00,   1202.00,   1043.00,    974.00
1760003503.91,   -100.00,     60.00,    829.00,    652.00,   1201.00,   1197.00,    986.00
1760003503.96,   -100.00,     60.00,    697.00,    637.00,   1262.00,   2000.00,    985.00
