Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1760003613.65,    -17.00,     60.00,    414.00,    361.00,    615.00,   1142.00,    847.00
1760003613.69,   -100.00,     60.00,    381.00,    351.00,    571.00,    925.00,   1287.00
1760003613.73,   -100.00,     60.00,    352.00,    344.00,   1418.00,   1058.00,   1280.00
1760003613.77,   -100.00,     60.00,    361.00,    358.00,   1018.00,    907.00,    619.00
1760003613.82,   -100.00,     60.00,    339.00,    336.00,   2000.00,    895.00,   1270.00
1760003613.87,   -100.00,     60.00,    319.00,    365.00,   1671.00,    825.00,   1262.00
1760003613.91,    -42.00,     60.00,    321.00,    356.00,   2000.00,    518.00,   1251.00
1760003613.96,      0.00,     60.00,    311.00,    416.00,   2000.00,   1246.00,   1235.00
1760003614.01,      0.00,     60.00,    319.00,    785.00,   2000.00,   1215.00,    918.00
1760003614.06,      0.00,     60.00,    318.00,    855.00,    598.00,   1187.00,    890.00
1760003614.10,      0.00,     60.00,    337.00,    828.00,   1128.00,    834.00,   1180.00
1760003614.14,      0.00,     60.00,    351.00,    779.00,    697.00,   1136.00,    657.00
1760003614.19,      0.00,     60.00,    362.00,    881.00,   2000.00,   1108.00,   1130.00
1760003614.23,      0.00,     60.00,    371.00,    876.00,    558.00,    683.00,    803.00
1760003614.28,      0.00,     60.00,    389.00,    921.00,   1404.00,    821.00,   1088.00
1760003614.33,    -65.00,     60.00,    384.00,    933.00,   2000.00,    560.00,   1057.00
1760003614.37,   -100.00,     60.00,    410.00,    887.00,    947.00,    893.00,   1063.00
1760003614.42,   -100.00,     60.00,    422.00,    828.00,   1194.00,   1012.00,   1797.00
1760003614.47,      0.00,     60.00,    422.00,    771.00,   1187.00,    819.00,   2000.00
1760003614.53,      0.00,     60.00,    438.00,    721.00,   1875.00,    793.00,   2000.00
1760003614.58,      0.00,     60.00,    461.00,    628.00,   1908.00,    830.00,   2000.00
1760003614.64,      0.00,     60.00,    491.00,    951.00,   1594.00,    898.00,   2000.00
1760003614.69,      0.00,     60.00,    524.00,    583.00,   1129.00,    861.00,   2000.00
1760003614.74,      0.00,     60.00,    554.00,    879.00,    934.00,    856.00,   2000.00
1760003614.78,      0.00,     60.00,    577.00,    605.00,    926.00,    811.00,   2000.00
1760003614.83,      0.00,     60.00,    598.00,    689.00,    927.00,    802.00,    828.00
1760003614.87,      0.00,     60.00,    625.00,    864.00,   1020.00,    780.00,    781.00
1760003614.92,      0.00,     60.00,    639.00,   1401.00,   2000.00,    755.00,    764.00
1760003614.97,      0.00,     60.00,    666.00,    728.00,   1145.00,    734.00,    739.00
1760003615.01,      0.00,     60.00,    692.00,   1238.00,    998.00,    716.00,    716.00
1760003615.06,      0.00,     60.00,    711.00,   1228.00,   1119.00,    693.00,    697.00
1760003615.10,      0.00,     60.00,    753.00,    654.00,   1218.00,    685.00,    688.00
1760003615.15,      0.00,     60.00,   1030.00,   1544.00,    815.00,    662.00,    671.00
1760003615.19,      0.00,     60.00,    820.00,    566.00,   1002.00,    650.00,    650.00
1760003615.23,      0.00,     60.00,   1092.00,   1310.00,    859.00,    649.00,    640.00
1760003615.28,      0.00,     60.00,    828.00,   1480.00,    804.00,    630.00,    638.00
1760003615.32,      0.00,     60.00,    851.00,    559.00,   1196.00,    609.00,    609.00
1760003615.37,      0.00,     60.00,    774.00,   1751.00,    956.00,    573.00,    573.00
1760003615.42,      0.00,     60.00,    885.00,   1661.00,   1112.00,    553.00,    558.00
1760003615.46,      0.00,     60.00,    891.00,    487.00,    985.00,    537.00,    541.00
1760003615.50,      0.00,     60.00,    906.00,    812.00,   2000.00,    518.00,    517.00
1760003615.55,      0.00,     60.00,    919.00,   1776.00,   1287.00,    499.00,    504.00
1760003615.60,      0.00,     60.00,    935.00,    642.00,   1155.00,    496.00,    491.00
1760003615.63,      0.00,     60.00,    951.00,    603.00,    827.00,    490.00,    493.00
1760003615.68,      0.00,     60.00,    971.00,   2000.00,   1238.00,    459.00,    471.00
1760003615.73,      0.00,     60.00,    703.00,    600.00,   1281.00,    434.00,    438.00
1760003615.78,      0.00,     60.00,    999.00,   2000.00,   1714.00,    418.00,    418.00
1760003615.83,     28.00,     60.00,   1019.00,   1892.00,    622.00,    412.00,    411.00
1760003615.87,    100.00,     60.00,   1038.00,    681.00,    760.00,    424.00,    428.00
1760003615.91,    100.00,     60.00,   1055.00,   2000.00,    816.00,    382.00,    381.00
1760003615.96,     97.00,     60.00,   1062.00,   1968.00,    595.00,    371.00,    365.00
1760003616.01,      0.00,     60.00,   1082.00,   2000.00,    676.00,    346.00,    346.00
1760003616.05,      0.00,     60.00,   1090.00,   1899.00,    664.00,    346.00,    338.00
1760003616.10,     35.00,     60.00,   1069.00,   1991.00,   1327.00,    562.00,    330.00
1760003616.14,    100.00,     60.00,    655.00,    715.00,   1052.00,    560.00,    332.00
1760003616.18,    100.00,     60.00,    891.00,   1283.00,    895.00,    501.00,    332.00
1760003616.23,     31.00,     60.00,   1043.00,   1123.00,    551.00,    504.00,    344.00
1760003616.27,      0.00,     60.00,   1056.00,   1110.00,    749.00,    482.00,    349.00
1760003616.31,      0.00,     60.00,   1031.00,    643.00,   1096.00,   1129.00,    353.00
1760003616.35,      0.00,     60.00,   1043.00,    695.00,    711.00,    954.00,    369.00
1760003616.40,      0.00,     60.00,   1051.00,   1047.00,    824.00,   1050.00,    418.00
1760003616.44,      0.00,     60.00,   1034.00,   1030.00,    974.00,    859.00,    428.00
1760003616.49,      0.00,     60.00,   1020.00,    772.00,   1188.00,    986.00,    438.00
1760003616.53,      0.00,     60.00,    872.00,   1004.00,    679.00,    958.00,    470.00
1760003616.57,      0.00,     60.00,   1001.00,    984.00,    751.00,    828.00,    472.00
1760003616.62,      0.00,     60.00,   1031.00,    736.00,    917.00,    906.00,    485.00
1760003616.66,   -100.00,     60.00,    895.00,    638.00,    849.00,    885.00,    500.00
1760003616.70,   -100.00,     60.00,   1080.00,    927.00,    818.00,    741.00,    521.00
1760003616.75,   -100.00,     60.00,   1047.00,   1159.00,    764.00,    660.00,    546.00
