Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1760003826.42,      0.00,     60.00,    785.00,   1206.00,   2000.00,   1111.00,    706.00
1760003826.46,      0.00,     60.00,    787.00,   1171.00,    730.00,    892.00,    708.00
1760003826.50,      0.00,     60.00,    447.00,    577.00,   1050.00,    653.00,    709.00
1760003826.55,      0.00,     60.00,    786.00,   1295.00,    583.00,    908.00,    709.00
1760003826.60,      0.00,     60.00,    598.00,    812.00,   1067.00,    876.00,    706.00
1760003826.63,      0.00,     60.00,    498.00,    715.00,    606.00,    495.00,    622.00
1760003826.67,      0.00,     60.00,    373.00,    822.00,    422.00,    854.00,    712.00
1760003826.72,      0.00,     60.00,    517.00,    813.00,   2000.00,    520.00,    716.00
1760003826.76,      0.00,     60.00,    781.00,    659.00,    957.00,    958.00,    721.00
1760003826.80,      0.00,     60.00,    774.00,    618.00,    800.00,    482.00,    722.00
1760003826.85,      0.00,     60.00,    771.00,    795.00,    834.00,   1103.00,    728.00
1760003826.89,   -100.00,     60.00,    766.00,    794.00,   1087.00,   1095.00,    728.00
1760003826.93,   -100.00,     60.00,    760.00,    644.00,   1119.00,    550.00,    737.00
1760003826.98,   -100.00,     60.00,    756.00,    660.00,    593.00,   1628.00,    738.00
1760003827.02,   -100.00,     60.00,    756.00,    783.00,    349.00,   1156.00,    632.00
1760003827.06,   -100.00,     60.00,    352.00,    782.00,    726.00,    550.00,    685.00
1760003827.10,      0.00,     60.00,    752.00,    552.00,    574.00,    721.00,    751.00
1760003827.15,      0.00,     60.00,    749.00,    497.00,   1653.00,    731.00,    776.00
1760003827.19,      0.00,     60.00,    755.00,    742.00,    360.00,   1276.00,    755.00
1760003827.23,      0.00,     60.00,    763.00,    677.00,    663.00,    966.00,    739.00
1760003827.28,      0.00,     60.00,    774.00,   1029.00,    633.00,    781.00,    734.00
1760003827.33,      0.00,     60.00,    785.00,   1258.00,   1005.00,   1170.00,    759.00
1760003827.37,    -13.00,     60.00,    795.00,   1227.00,    904.00,    550.00,    732.00
1760003827.42,   -100.00,     60.00,    808.00,   1204.00,    922.00,    763.00,    733.00
1760003827.47,   -100.00,     60.00,    824.00,   1181.00,   1977.00,    585.00,    745.00
1760003827.52,   -100.00,     60.00,    857.00,   1154.00,    691.00,   2000.00,    745.00
1760003827.56,    -37.00,     60.00,    859.00,    921.00,    554.00,   1206.00,    744.00
1760003827.62,      0.00,     60.00,    870.00,   1109.00,   1857.00,   1176.00,    554.00
1760003827.66,      0.00,     60.00,    879.00,    597.00,    796.00,   1466.00,    759.00
1760003827.71,      0.00,     60.00,    894.00,   1073.00,   1033.00,    839.00,    746.00
1760003827.75,      0.00,     60.00,    927.00,    652.00,    700.00,    601.00,    756.00
1760003827.80,      0.00,     60.00,    935.00,   1056.00,   1018.00,    496.00,    770.00
1760003827.85,      0.00,     60.00,    955.00,   1043.00,   1091.00,   2000.00,    758.00
1760003827.90,      0.00,     60.00,    970.00,   1016.00,   1122.00,   1130.00,    772.00
1760003827.95,      0.00,     60.00,    986.00,    824.00,   1094.00,   2000.00,    792.00
1760003828.00,      0.00,     60.00,   1000.00,    627.00,    835.00,   2000.00,    815.00
1760003828.04,    -54.00,     60.00,   1020.00,    697.00,    563.00,    622.00,    821.00
1760003828.09,   -100.00,     60.00,    948.00,    936.00,    989.00,    924.00,    848.00
1760003828.14,   -100.00,     60.00,    962.00,    795.00,    628.00,   1587.00,    867.00
1760003828.18,   -100.00,     60.00,    945.00,    896.00,    929.00,    894.00,    891.00
1760003828.23,   -100.00,     60.00,    924.00,    875.00,    904.00,    556.00,   1523.00
1760003828.29,    -84.00,     60.00,    896.00,    844.00,    779.00,    927.00,   2000.00
1760003828.33,      0.00,     60.00,    875.00,    812.00,    736.00,   1046.00,    923.00
1760003828.38,      0.00,     60.00,    859.00,    791.00,    930.00,    980.00,    910.00
1760003828.42,      0.00,     60.00,    848.00,    777.00,    773.00,    812.00,    907.00
1760003828.47,      0.00,     60.00,    847.00,    757.00,   1113.00,   2000.00,    912.00
1760003828.52,      0.00,     60.00,    787.00,    745.00,   1426.00,   1425.00,    486.00
1760003828.57,      0.00,     60.00,    763.00,    727.00,   1384.00,    597.00,    924.00
1760003828.61,      0.00,     60.00,    743.00,    589.00,    670.00,   1032.00,    701.00
1760003828.65,      0.00,     60.00,    721.00,    631.00,    948.00,   1205.00,    932.00
1760003828.70,      0.00,     60.00,    701.00,    669.00,    654.00,   1002.00,    940.00
1760003828.74,   -100.00,     60.00,    677.00,    646.00,    975.00,    990.00,    949.00
1760003828.79,   -100.00,     60.00,    657.00,    621.00,   1281.00,   1570.00,    562.00
1760003828.83,   -100.00,     60.00,    636.00,    604.00,    859.00,   1003.00,    966.00
1760003828.88,   -100.00,     60.00,    619.00,    583.00,    837.00,   1384.00,    600.00
1760003828.92,    -11.00,     60.00,    471.00,    562.00,    592.00,    791.00,    971.00
1760003828.96,      0.00,     60.00,    430.00,    555.00,   1080.00,    521.00,    971.00
1760003829.00,      0.00,     60.00,    555.00,    550.00,    991.00,    987.00,    966.00
1760003829.05,      0.00,     60.00,    551.00,    552.00,    925.00,    996.00,    958.00
1760003829.09,      0.00,     60.00,    541.00,    553.00,   1219.00,    976.00,    703.00
1760003829.14,      0.00,     60.00,    538.00,    562.00,   1295.00,    960.00,    937.00
1760003829.18,      0.00,     60.00,    538.00,    989.00,   1169.00,    948.00,    930.00
1760003829.22,      0.00,     60.00,    525.00,    872.00,    557.00,    938.00,    867.00
1760003829.27,    -72.00,     60.00,    523.00,    760.00,    640.00,    503.00,    911.00
1760003829.31,   -100.00,     60.00,    522.00,    617.00,    584.00,    595.00,    907.00
1760003829.35,   -100.00,     60.00,    368.00,    554.00,   1508.00,   1013.00,    912.00
1760003829.40,   -100.00,     60.00,    510.00,    554.00,   2000.00,    646.00,    909.00
1760003829.44,    -57.00,     60.00,    512.00,    553.00,   1292.00,    949.00,    898.00
1760003829.49,      0.00,     60.00,    507.00,    766.00,    870.00,   1189.00,    916.00
1760003829.55,      0.00,     60.00,    516.00,    928.00,   2000.00,   2000.00,    879.00
1760003829.59,      0.00,     60.00,    528.00,    698.00,    606.00,    764.00,    879.00
1760003829.63,      0.00,     60.00,    418.00,    693.00,   1254.00,    518.00,   2000.00
1760003829.68,      0.00,     60.00,    401.00,   1071.00,    821.00,    874.00,    843.00
1760003829.72,      0.00,     60.00,    571.00,   1052.00,    850.00,    859.00,    828.00
1760003829.76,      0.00,     60.00,    591.00,    811.00,    740.00,    833.00,    815.00
1760003829.81,      0.00,     60.00,    597.00,    910.00,    933.00,    824.00,    802.00
1760003829.85,      0.00,     60.00,    612.00,    839.00,   1319.00,    815.00,    792.00
1760003829.90,      0.00,     60.00,    632.00,    747.00,    977.00,    798.00,    780.00
1760003829.94,      0.00,     60.00,    642.00,    723.00,   1083.00,    789.00,    767.00
1760003829.98,      0.00,     60.00,    667.00,    709.00,    896.00,    621.00,    695.00
1760003830.02,      0.00,     60.00,    386.00,    584.00,    766.00,    768.00,    594.00
1760003830.06,      0.00,     60.00,    461.00,    582.00,    796.00,    759.00,    625.00
1760003830.10,      0.00,     60.00,    687.00,   1102.00,   1159.00,    749.00,    727.00
1760003830.14,      0.00,     60.00,    531.00,    683.00,   1256.00,    736.00,    718.00
1760003830.19,      0.00,     60.00,    706.00,    655.00,   1182.00,    725.00,    708.00
1760003830.23,     30.00,     60.00,    719.00,    755.00,   1171.00,    716.00,    702.00
1760003830.28,     30.00,     60.00,    555.00,    565.00,   1953.00,    709.00,    691.00
1760003830.32,     30.00,     60.00,    735.00,   1293.00,   1111.00,    700.00,    682.00
1760003830.37,      0.00,     60.00,    747.00,    711.00,   1119.00,    696.00,    672.00
1760003830.41,      0.00,     60.00,    391.00,    600.00,   1297.00,    693.00,    669.00
1760003830.45,      0.00,     60.00,    763.00,    666.00,   1546.00,    693.00,    658.00
1760003830.50,      0.00,     60.00,    764.00,    727.00,   1319.00,    684.00,    662.00
1760003830.55,     34.00,     60.00,    773.00,   1184.00,   1905.00,    688.00,    656.00
1760003830.59,     82.00,     60.00,    642.00,    745.00,    749.00,    689.00,    654.00
1760003830.63,      0.00,     60.00,    779.00,   1167.00,    875.00,    684.00,    556.00
1760003830.67,      0.00,     60.00,    787.00,    592.00,    779.00,    686.00,    645.00
1760003830.72,      0.00,     60.00,    789.00,    577.00,   2000.00,    686.00,    632.00
1760003830.76,      0.00,     60.00,    780.00,   1165.00,    897.00,    943.00,    628.00
1760003830.81,      0.00,     60.00,    779.00,    668.00,   1095.00,    901.00,    645.00
1760003830.86,      0.00,     60.00,    774.00,   1262.00,   1491.00,    872.00,    635.00
1760003830.90,      0.00,     60.00,    674.00,    742.00,    742.00,    841.00,    637.00
1760003830.94,      0.00,     60.00,    766.00,    661.00,    851.00,    522.00,    579.00
1760003830.98,      0.00,     60.00,    767.00,    811.00,    590.00,    803.00,    645.00
1760003831.02,      0.00,     60.00,    761.00,    796.00,    694.00,    775.00,    644.00
1760003831.06,      0.00,     60.00,    758.00,    577.00,    839.00,    771.00,    648.00
1760003831.11,      0.00,     60.00,    754.00,    780.00,    552.00,   1310.00,    655.00
1760003831.15,      0.00,     60.00,    752.00,    772.00,    790.00,    773.00,    660.00
1760003831.19,    -30.00,     60.00,    743.00,    772.00,   1083.00,    967.00,    668.00
1760003831.23,    -30.00,     60.00,    384.00,    647.00,   1044.00,    501.00,    665.00
1760003831.28,    -30.00,     60.00,    734.00,    762.00,    990.00,   1157.00,    682.00
