Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761031016.65,      0.00,     30.00,   1179.00,    361.00,    830.00,   1097.00,    200.00
1761031016.72,      0.00,     30.00,    690.00,    373.00,    813.00,   1186.00,    194.00
1761031016.78,    -30.00,     30.00,    877.00,    389.00,    787.00,    527.00,    189.00
1761031016.86,    -30.00,     30.00,   1235.00,   1015.00,    766.00,   1049.00,    184.00
1761031016.92,      0.00,     30.00,   1070.00,    746.00,    753.00,    807.00,    191.00
1761031017.00,      0.00,     30.00,   1242.00,    981.00,    841.00,    982.00,    187.00
1761031017.06,    -30.00,     30.00,    905.00,    916.00,    386.00,    436.00,    184.00
1761031017.12,    -30.00,     30.00,    784.00,    358.00,    798.00,    215.00,    168.00
1761031017.19,    -30.00,     30.00,   1137.00,    503.00,    674.00,    211.00,    175.00
1761031017.25,      0.00,     30.00,   1186.00,    347.00,    757.00,    199.00,    171.00
1761031017.31,      0.00,     30.00,    422.00,    615.00,    738.00,    566.00,    171.00
1761031017.38,      0.00,     30.00,   1073.00,    349.00,    716.00,    186.00,    168.00
1761031017.44,     30.00,     30.00,   1110.00,    576.00,    603.00,    186.00,    155.00
1761031017.50,     30.00,     30.00,    478.00,    411.00,    677.00,    170.00,    152.00
1761031017.56,     30.00,     30.00,   1101.00,    553.00,    657.00,    170.00,    149.00
1761031017.62,      0.00,     30.00,   1105.00,    377.00,    633.00,    190.00,    146.00
1761031017.68,      0.00,     30.00,    482.00,    474.00,    619.00,    170.00,    152.00
1761031017.75,     30.00,     30.00,   1272.00,    506.00,    603.00,    163.00,    146.00
1761031017.80,     30.00,     30.00,    432.00,    402.00,    577.00,    170.00,    152.00
1761031017.87,      0.00,     30.00,   1276.00,    693.00,    561.00,    164.00,    136.00
1761031017.93,      0.00,     30.00,   1273.00,    476.00,    258.00,    157.00,    143.00
1761031017.99,     30.00,     30.00,    715.00,    454.00,    533.00,    164.00,    136.00
1761031018.05,     30.00,     30.00,   1282.00,    436.00,    511.00,    154.00,    130.00
1761031018.12,      0.00,     30.00,   1124.00,    391.00,    491.00,    160.00,    136.00
1761031018.18,      0.00,     30.00,   1285.00,    413.00,    483.00,    163.00,    130.00
1761031018.24,     30.00,     30.00,    849.00,    397.00,    458.00,    154.00,    133.00
1761031018.29,     30.00,     30.00,    412.00,    313.00,    441.00,    157.00,    127.00
1761031018.36,      0.00,     30.00,   1093.00,    368.00,    434.00,    957.00,    121.00
1761031018.41,     30.00,     30.00,    426.00,    354.00,    411.00,    154.00,    124.00
1761031018.48,     30.00,     30.00,   1220.00,   1349.00,    255.00,    475.00,    133.00
1761031018.54,      0.00,     30.00,   1096.00,    349.00,    393.00,    158.00,    136.00
1761031018.60,      0.00,     30.00,    405.00,    349.00,    390.00,    387.00,    112.00
1761031018.66,      0.00,     30.00,   1057.00,    331.00,    552.00,    353.00,    130.00
