Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761027575.39,      0.00,     60.00,     88.00,    118.00,    702.00,    991.00,    300.00
1761027575.46,      0.00,     60.00,    100.00,    154.00,     99.00,   1067.00,    299.00
1761027575.53,      0.00,     60.00,    120.00,   1569.00,    515.00,   1357.00,    296.00
1761027575.62,      0.00,     60.00,    605.00,   1635.00,    523.00,   2000.00,    299.00
1761027575.69,      0.00,     60.00,    600.00,   1477.00,    570.00,    991.00,    301.00
1761027575.78,      0.00,     60.00,    629.00,    435.00,   2000.00,   1590.00,    311.00
1761027575.86,      0.00,     60.00,    992.00,    347.00,    838.00,    882.00,    322.00
1761027575.92,    -41.00,     60.00,    830.00,    247.00,   1098.00,    352.00,    322.00
1761027576.01,    -48.00,     60.00,    927.00,   1099.00,    600.00,   2000.00,    343.00
1761027576.09,      0.00,     60.00,   1051.00,    930.00,   1614.00,    966.00,    360.00
1761027576.17,   -100.00,     60.00,    773.00,    312.00,   1202.00,   1058.00,    351.00
1761027576.26,    -97.00,     60.00,   1030.00,   1286.00,    759.00,   2000.00,    357.00
1761027576.33,      0.00,     60.00,    841.00,    351.00,   1400.00,    460.00,    288.00
1761027576.40,      0.00,     60.00,   1036.00,    603.00,    738.00,    368.00,    332.00
1761027576.46,      0.00,     60.00,   1056.00,    715.00,    642.00,    322.00,    320.00
1761027576.53,      0.00,     60.00,   1093.00,    448.00,    550.00,    269.00,    181.00
1761027576.61,      0.00,     60.00,    853.00,    448.00,    485.00,    220.00,    573.00
1761027576.68,      0.00,     50.00,   1178.00,     20.00,    941.00,    180.00,    598.00
1761027576.76,    100.00,     50.00,   1212.00,    662.00,    661.00,    141.00,    506.00
1761027576.83,    100.00,     50.00,   1112.00,    389.00,     21.00,    151.00,    145.00
1761027576.89,      0.00,     50.00,   1133.00,    348.00,    707.00,     90.00,    193.00
1761027576.96,    -78.00,     50.00,    483.00,    393.00,    359.00,    558.00,     38.00
1761027577.04,   -100.00,     50.00,   1151.00,    274.00,    505.00,    366.00,    366.00
1761027577.11,   -100.00,     50.00,   1133.00,     26.00,    553.00,    357.00,    486.00
1761027577.19,   -100.00,     50.00,   1066.00,    982.00,    623.00,   1061.00,   1253.00
1761027577.26,   -100.00,     50.00,   1036.00,    726.00,    754.00,    538.00,    338.00
1761027577.33,   -100.00,     50.00,   1026.00,    361.00,    823.00,    562.00,    333.00
1761027577.40,   -100.00,     50.00,    881.00,    827.00,    519.00,    761.00,    218.00
1761027577.50,   -100.00,     50.00,    826.00,   1457.00,    848.00,    953.00,    566.00
1761027577.57,   -100.00,     50.00,    792.00,    753.00,    500.00,    515.00,    167.00
1761027577.64,   -100.00,     50.00,    768.00,    716.00,    732.00,    362.00,    335.00
1761027577.71,   -100.00,     50.00,    717.00,    423.00,    545.00,    427.00,   1302.00
1761027577.78,   -100.00,     50.00,    689.00,    267.00,    607.00,    601.00,    751.00
1761027577.85,   -100.00,     50.00,    604.00,    547.00,    563.00,    378.00,    293.00
1761027577.93,   -100.00,     50.00,    355.00,    497.00,    663.00,    594.00,    322.00
1761027578.00,   -100.00,     50.00,    700.00,     34.00,    584.00,    939.00,   2000.00
