Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761026612.59,      0.00,     60.00,    259.00,    281.00,   1398.00,    364.00,    115.00
1761026612.66,      0.00,     60.00,    250.00,    232.00,   2000.00,    709.00,    155.00
1761026612.72,   -100.00,     60.00,    219.00,    251.00,    453.00,   1093.00,    181.00
1761026612.79,   -100.00,     60.00,    221.00,    212.00,    840.00,   1673.00,    231.00
1761026612.86,      0.00,     60.00,    222.00,    181.00,   1980.00,    792.00,   1253.00
1761026612.93,      0.00,     60.00,    152.00,    151.00,    554.00,   1955.00,    204.00
1761026612.99,      0.00,     60.00,    165.00,    365.00,    377.00,    869.00,    823.00
1761026613.07,   -100.00,     60.00,    145.00,    501.00,   1885.00,    817.00,    820.00
1761026613.13,   -100.00,     60.00,    151.00,    474.00,    363.00,   1147.00,    804.00
1761026613.21,      0.00,     60.00,    142.00,    454.00,   2000.00,   1403.00,    178.00
1761026613.28,      0.00,     60.00,    138.00,    552.00,   2000.00,    634.00,   1241.00
1761026613.35,      0.00,     60.00,    158.00,    354.00,   2000.00,    487.00,   1225.00
1761026613.42,      0.00,     60.00,    194.00,    329.00,   2000.00,    475.00,    194.00
1761026613.49,      0.00,     60.00,    247.00,    441.00,   1437.00,    795.00,   1156.00
1761026613.57,      0.00,     60.00,    265.00,    853.00,   1049.00,    830.00,   1129.00
1761026613.64,      0.00,     60.00,    299.00,    805.00,   1610.00,    812.00,   1112.00
1761026613.72,      0.00,     60.00,    340.00,    388.00,   1723.00,    813.00,   1058.00
1761026613.78,      0.00,     60.00,    384.00,    253.00,    771.00,    896.00,     49.00
1761026613.84,      0.00,     60.00,    398.00,    267.00,   2000.00,    397.00,    221.00
1761026613.92,      0.00,     60.00,    417.00,    642.00,   1098.00,    843.00,    934.00
1761026613.98,      0.00,     60.00,    469.00,    292.00,    400.00,    898.00,    338.00
1761026614.05,      0.00,     50.00,    485.00,    711.00,   1114.00,    694.00,    864.00
1761026614.12,      0.00,     50.00,    512.00,    223.00,   1983.00,    825.00,    826.00
1761026614.19,   -100.00,     50.00,    539.00,    151.00,   1877.00,    792.00,     62.00
1761026614.26,   -100.00,     50.00,    568.00,    590.00,   1238.00,    770.00,    496.00
1761026614.34,      0.00,     50.00,    567.00,    168.00,   1749.00,    811.00,    747.00
1761026614.40,      0.00,     50.00,    569.00,    211.00,   1413.00,    636.00,    527.00
1761026614.48,   -100.00,     50.00,    541.00,    724.00,   1320.00,    683.00,    969.00
1761026614.54,   -100.00,     50.00,    524.00,    209.00,   1211.00,    684.00,    430.00
1761026614.61,   -100.00,     50.00,    536.00,    569.00,   1131.00,    830.00,    508.00
1761026614.68,   -100.00,     50.00,    531.00,    590.00,   1409.00,    809.00,    466.00
1761026614.75,   -100.00,     50.00,    551.00,    226.00,   1385.00,    616.00,    317.00
1761026614.82,   -100.00,     50.00,    566.00,    873.00,    749.00,    837.00,    629.00
1761026614.89,   -100.00,     50.00,    561.00,    148.00,   1579.00,    428.00,    614.00
1761026614.95,   -100.00,     50.00,    571.00,    711.00,    930.00,    319.00,    611.00
1761026615.03,   -100.00,     50.00,    611.00,    807.00,   1367.00,   1735.00,    200.00
1761026615.10,   -100.00,     50.00,    689.00,    778.00,   1274.00,   1038.00,    319.00
1761026615.17,   -100.00,     50.00,    754.00,    693.00,   1190.00,    575.00,    524.00
1761026615.24,   -100.00,     50.00,    816.00,    434.00,   1116.00,    506.00,    322.00
1761026615.31,   -100.00,     50.00,    879.00,    442.00,   1054.00,    371.00,    346.00
1761026615.38,      0.00,     50.00,    905.00,    446.00,   1011.00,    556.00,    341.00
1761026615.46,      0.00,     50.00,    903.00,    365.00,    884.00,   2000.00,   2000.00
1761026615.54,      0.00,     50.00,    919.00,    668.00,   1535.00,   1207.00,    374.00
1761026615.61,      0.00,     50.00,    907.00,    585.00,   1219.00,    776.00,    357.00
1761026615.68,    -99.00,     50.00,    853.00,    710.00,   1237.00,    776.00,    341.00
1761026615.75,   -100.00,     50.00,    805.00,    754.00,   1320.00,    387.00,    222.00
1761026615.83,   -100.00,     50.00,    764.00,    523.00,    853.00,    966.00,   2000.00
1761026615.91,   -100.00,     50.00,    710.00,    668.00,   1938.00,   1012.00,    436.00
1761026615.98,      0.00,     50.00,    662.00,    645.00,   1580.00,   1198.00,    452.00
1761026616.06,      0.00,     50.00,    635.00,    638.00,   1499.00,    998.00,    450.00
1761026616.13,      0.00,     50.00,    625.00,    672.00,   1375.00,    625.00,    364.00
